Website,ArticleURL,ArticleTitle,ArticleDate,ArticleImage_url,ArticleContent
https://kenyan-post.com/,https://kenyan-post.com/2023/02/emotionally-detached-man-reveals-the-kind-of-partner-and-marriage-he-wants/,Emotionally detached man reveals the kind of partner and marriage he wants,"February 14, 2023",https://i0.wp.com/kenyan-post.com/wp-content/uploads/2023/02/12-2.jpg?fit=2552%2C1688&ssl=1,"Tuesday, February 14, 2023 – A man who claims he is emotionally detached has revealed the kind of marriage he wants.He explained that he wants a physically endowed woman who will agree to marry him but love and emotion will be out of the question.There will be no ‘I love you’ or other shows of love and romance, he said.He explained that he will be a kind husband and present father but sex will not be involved in the union.To conceive their kids, they may agree to have sex or try artificial insemination.He added that the woman can have a lover outside the home but the children must never know.He also promised to pay for a trip to any place in the world so his wife and kids can vacation once a year. He added that they will lack nothing.However, he warned that he is not capable of emotions and the woman will have herself to blame if she falls in love with him.Surprisingly, many women said they would like such an arrangement.See below."
https://kenyan-post.com/,https://kenyan-post.com/2023/02/prof-makau-mutua-abandons-raila-odinga-and-reveals-who-could-become-president-in-azimio-imagine-it-is-not-kalonzo/,PROF MAKAU MUTUA ‘abandons’ RAILA ODINGA and reveals who could become President in AZIMIO – Imagine it is not KALONZO!!,"February 18, 2023",https://i0.wp.com/kenyan-post.com/wp-content/uploads/2023/02/makau-mutua.jpg?fit=2000%2C1733&ssl=1,"Saturday, February 18, 2023 – The 2010 Constitution spells out that the general elections should be held in the country after every five years to give the citizens the democratic right of choosing their leaders in a free and fair poll.On Saturday morning, former Prime Minister Raila Odinga’s campaign spokesman, Prof Makau Mutua, revealed the youthful leader who will one day become the President of Kenya and the Commander in Chief of Armed Forces.In a tweet, Makau said Kisii County Governor, Simba Arati could one day become President of Kenya because he is principled, fearless, progressive, and brilliant.“Kisii governor Simba Arati could one day become president of the republic of Kenya. The man is principled, fearless, progressive, and brilliant. Watch out!” Makau wrote on his Twitter page.Arati is a close ally of former prime Minister Raila Odinga and he was among the youthful leaders who graced Raila Odinga’s protest rally in Kisii county on Friday.The Kenyan DAILY POST"
https://kenyan-post.com/,https://kenyan-post.com/2023/02/tragedy-in-eldoret-as-a-man-who-was-fired-after-missing-work-to-take-care-of-his-ailing-wife-commits-suicide-by-jumping-from-the-4th-floor-of-an-apartment-photos/,Tragedy in Eldoret as a man who was fired after missing work to take care of his ailing wife commits suicide by jumping from the 4th floor of an apartment (PHOTOs).,"February 17, 2023",https://i0.wp.com/kenyan-post.com/wp-content/uploads/2023/02/331287467_508652634786952_1500911231186475156_n.jpg?fit=723%2C960&ssl=1,"Friday, 17 February 2023 – A middle-aged man in Eldoret is said to have committed suicide by jumping from the fourth floor of an apartment after being fired.The deceased worked in the apartment as a casual worker.He was reportedly fired after missing work to take care of his ailing wife.He explained the unfortunate situation to the manager in a bid to save his job but his efforts were futile, prompting him to end his life.He died after sustaining serious injuries.The incident comes at a time when many Kenyans are battling depression due to harsh economic times.See photos of the tragic incident.The Kenyan DAILY POST."
https://kenyan-post.com/,https://kenyan-post.com/2023/02/manchester-uniteds-squad-are-split-over-mason-greenwood-returning-to-the-club-after-his-charges-of-attempted-rape-coercive-control-and-assault-were-dropped/,"Manchester United’s squad ‘are split over MASON GREENWOOD returning to the club after his charges of attempted rape, coercive control and assault were dropped","February 15, 2023",https://i0.wp.com/kenyan-post.com/wp-content/uploads/2023/02/1-225.jpg?fit=1200%2C697&ssl=1,"Wednesday, February 15, 2023 – Manchester United’s squad are reportedly divided over whether or not Mason Greenwood should return to the fold.Greenwood, 21, was charged with attempted rape, controlling and coercive behaviour, and assault in October last year. He was suspended by United and has not appeared or trained with the club since then.Earlier this month, the charges were dropped with the Crown Prosecution Service (CPS) citing a ‘withdrawal of key witnesses and new material that came to light’, developments that meant there was ‘no longer a realistic prospect of conviction’ They added that they had a ‘duty’ not to proceed with the case in such circumstances. Greenwood denied the charges.With United conducting their own investigation, the men’s senior squad, report The Times, are split over whether or not the former United academy starlet should be allowed to return.The report states that some of the members of the squad harbour concerns about his return, as is reported to be the case with the women’s team, while some possess no objections to Greenwood being welcomed back.United themselves said they will ‘conduct’ their own ‘process before determining the next steps’. Greenwood remains prohibited from training or playing for the club while this process is ongoing. It is reported that it could stretch on for months.Among the women’s squad, who share the Carrington base with the men, opinion is said to be that Greenwood should not be allowed to return. It is reported that some commercial partners also harbour reservations about him being brought back.The player released a statement after the CPS announced their decision, writing: ‘I am relieved that this matter is now over and I would like to thank my family, loved ones and friends for their support. There will be no further comment at this time.’Erik ten Hag, asked about the case of Greenwood in his press conference the day after the charges were dropped, referred people to the statement put out by the club.‘I can’t add anything, I refer to the statement of the club,’ he said.Greenwood first joined United at the age of six and made his debut for the club in 2019, in a victory over French side Paris Saint-Germain in the Champions League."
https://kenyan-post.com/,https://kenyan-post.com/2023/02/my-friends-laughed-at-me-because-he-didnt-have-a-job-now-he-just-gifted-me-a-rolex-woman-shares-her-love-story-on-twitter/,"“My friends laughed at me because he didn’t have a job, now he just gifted me a Rolex” Woman shares her love story on Twitter","February 15, 2023",https://i0.wp.com/kenyan-post.com/wp-content/uploads/2023/02/2-209.jpg?fit=1440%2C1096&ssl=1,"Tuesday, February 14, 2023 – A woman has taken to Twitter to share her love story with followers.She explained that she met her husband at a wedding and slid into his DMs.When they started dating, she explained that he didn’t have a job and her friends laughed at her for dating him.Today, for Valentine’s Day, her formerly jobless boyfriend, who is now her husband, gave her a Rolex watch.She shared a photo she took with him and wrote: ‘We met at a wedding, I slid in his dm’s, gave him my number, started dating, but he didn’t have a job, so our dates consisted of Mcdonalds savers menu and long walks. My friends laughed at me. My now husband just gifted me a Rolex for valentines day.’"
https://kenyan-post.com/,https://kenyan-post.com/2023/02/panic-as-a-kenyan-lady-who-started-having-mental-problems-after-joining-a-nigerian-church-in-ngara-goes-missing-with-her-son-photos/,Panic as a Kenyan lady who started having mental problems after joining a Nigerian church in Ngara goes missing with her son (PHOTOs).,"February 17, 2023",https://i0.wp.com/kenyan-post.com/wp-content/uploads/2023/02/329394376_1550717082096010_9188390240515614017_n.jpg?fit=720%2C864&ssl=1,"Friday, 17 February 2023 – A 27-year-old lady and her son have gone missing under mysterious circumstances.Mary Kairuki and her son were last seen on January 17, 2023, in Lari, Kiambu County.They had gone to visit her grandparents.The missing woman reportedly has a history of mental problems.Things went south immediately after she joined a Nigerian church in Ngara.She would spend days in the church praying and would get agitated whenever someone questioned her about the activities of the church.Her son Daville once confessed how the church’s pastor inflicted injuries on his body in the name of removing demons.Anyone with information concerning the missing woman and her son should report to the nearest police station.The Kenyan DAILY POST."
https://kenyan-post.com/,https://kenyan-post.com/2023/02/gideon-moi-urges-nick-salat-to-accept-the-fact-that-he-was-kicked-out-as-kanu-secretary-general-move-on-bro/,GIDEON MOI urges NICK SALAT to accept the fact that he was kicked out as KANU Secretary General – Move on Bro!!,"February 18, 2023",https://i0.wp.com/kenyan-post.com/wp-content/uploads/2023/02/moi.png?fit=1275%2C821&ssl=1,"Saturday, February 18, 2023 – KANU Chairman Gideon Moi has said Nick Salat was accorded a fair hearing before he was kicked out as party’s secretary general in December last year.In a letter signed by KANU’s National Executive Director, George Wainaina, Moi said Salat was invited to appear before the disciplinary panel but instead gave it a wide berth.“The party accorded Salat a fair hearing in adherence to the rules of natural justice,” Moi said in the letter.A meeting held in Mombasa recently chaired by Moi resolved that Salat be immediately expelled from the party on claims of gross misconduct and violation of the party constitution.Salat was suspended from the party on December 15 following a National Executive Council (NEC) meeting in Nakuru.On Friday, Salat stormed the party offices in Kilimani and repainted some sections of the building,, applying the yellow colors associated with President William Ruto’s UDA party.The former SG has already pledged support to Ruto.But, the party downplayed this terming it “desperate theatrics” and that the former SG should move on.The Kenyan DAILY POST"
Website,ArticleURL,ArticleTitle,ArticleDate,ArticleImage_url,ArticleContent
http://www.ghafla.com/ke/,https://www.ghafla.com/ke/lady-risper-denies-undergoing-surgery-to-enhance-her-bo0ty/,Lady Risper Denies Undergoing Surgery To Enhance Her Bo0ty,"October 06, 2022",https://www.ghafla.com/ke/wp-content/uploads/sites/4/2021/12/risper.png,"Former Nairobi Diaries actress Lady Risper has been conglomerated in the online colloquy involving flamboyant socialite Vera Sidika’s transformation after undergoing surgery to reduce her booty.According to Vera, health complications expedited her move for the surgery, as she urged women to love themselves.In an era where both men and women are willing to splash hefty amounts of money to enhance their looks and physique, Vera’s advice would suffice.The Nairobi actress had to defend herself from online trolls and the denigratory statements against her, maintaining that her booty is all natural.She requested her fans not to associate Vera’s story with her. "
http://www.ghafla.com/ke/,https://www.ghafla.com/ke/kamene-goro-engaged/,Kamene Goro engaged!,"October 04, 2022",https://www.ghafla.com/ke/wp-content/uploads/sites/4/2022/09/20220926_113514.jpg,"Ever heard the same tale over and over and over that you no longer believe anything because one thing about kenyan celebrities is clout chasing using marriages, engagements, breakups, depression etc?I mean look at Willy Paul and Jovial who were pulling stunts on social media the other day to a point we all thought Pozee was obsessed with forcing himself on women who dont want him….and that is after Jovial turned down his proposal to date her. For a minute….just a minute, the whole stunt started to look real and before we digest it…a song…they dropped a song! Yes a song….after all that hype. The nerve.Anyway unfortunately they are not the only ones pulling stunts online. You see, Kamene Goro has been sharing photos flaunting different rings on her page for months…a stunt that gave many a reason to assume she got engaged. I mean everytime shed be like (new photo) with “a guess what” caption and we all fell for it.However speaking on Kiss FM,the lass now says her boyfriend DJ Bonez proposed meaning she will finally get to walk down the aisle as soon as her man and his family are done with the introductions.Of course this is a big deal to Kamene Goro who will be walking down the aisle for the first time following her failed wedding in 2017 – where the groom stood her up.However this time around, looks like Kamene Goro will finally earn the title, Mrs."
http://www.ghafla.com/ke/,https://www.ghafla.com/ke/bittersweet-nasra-forced-to-defend-husband-rashid-after-revealing-he-left-her-for-another-woman/,“No he is not stupid” Nasra forced to defend husband Rashid after revealing he left her for another woman,"October 07, 2022",https://www.ghafla.com/ke/wp-content/uploads/sites/4/2022/07/Nasra-Yusuf.png,"Comedian Nasra is doing some damage control on social media after she let her feelings control her hence revealing husband, Rashid is now living with another woman.It all started with her throwing shade at her husband using breakup songs and with her trying to prove a point – she unfortunately made it too obvious that other fans also noticed.As if that wasnt enough, the lady went on to hold a QnA and this is where alimwaga mtama yote. Yes, she made it known hubby, Rashid is currently seeing someone new and judging from the tone used on her responses….Nasra is hurting, bitter and yes…still hurt.Adding;Okay….one would say it’s a joke but come to think of it – this is the second time Nasra is coming out to announce a breakup with husband Rashid.The other time she announced the breakup in a post saying;Anyway havijg let the cat out of the box – one fan criticized (Rashid) for leaving Nasra months after the miscarriage saying;But Nasra being a “good” woman defended him saying; But then again – aren’t Muslim men allowed to have 4 wives? And would she be defending him if she hadn’t exposed him in the first place?Oh well…I guess this is something new with comedians….look at Mulamwah and Obinna….now Nasra."
http://www.ghafla.com/ke/,https://www.ghafla.com/ke/inside-mungai-eve-director-trevors-post-kilimani-apartment-that-will-leave-you-feeling-challenged-video/,Inside Mungai Eve & director Trevor’s posh Kilimani apartment that will leave you feeling challenged (video),"October 06, 2022",https://www.ghafla.com/ke/wp-content/uploads/sites/4/2022/01/Mungai.png,"Mungai Eve and Trevor once lived in a one bed room that had nothing but a bed. Actually from what she says is that the one bedroom was actually Trevor’s first apartment and unlike most bachelors who would have opted for a bedsitter – Trevor never wanted to settle for the ordinary in the name of ‘savings’ because he knew what he wanted and he started creating a picture to show the universe what he wanted.Well, in less than 2 years – Mungai Eve and her man now reside in one of Nairobi’s post areas…and at 22 years – Mungai Eve and boyfriend have left many dumbfounded after they gave a house tour on their latest video.Okay…all we can say is wow…wow at how lavish their home looks and just like the Wajesus who own an apartment which would be confused for an LA home…..Mungai Eve is setting standards out here.Judging from the video shared on their YouTube channel- its only fair to say these two understand what it means to live life to the fullest and just when we thought Vera and Huddah are the only ones with good taste…..Mungai Eve swoops in and steals the show!Checkout how the two live."
http://www.ghafla.com/ke/,https://www.ghafla.com/ke/i-miss-your-killer-figure-but-i-love-you-the-way-you-are-vera-sidikas-hubby-brown-mauzo/,“I Miss Your Killer Figure But I Love You The Way You Are”- Vera Sidika’s Hubby Brown Mauzo,"October 06, 2022",https://www.ghafla.com/ke/wp-content/uploads/sites/4/2021/07/Brown.jpg,"What we were all waiting for was Brown Mauzo’s response to her previously voluptuous socialite wife Vera Sidika.And to our surprise, the singer is contented with her new physique after her surgery.However, he still misses her curvy booty. But for now, he’s focusing on the personality of Vera, which he has hailed merrily.He shared the sentiments via Instagram and wrote:Brown Mauzo’s love for voluptuous women has been evident over the years, considering her previous girlfriend(s), including Amber Ray."
http://www.ghafla.com/ke/,https://www.ghafla.com/ke/vera-sidika-explains-why-she-had-to-undergo-surgery-to-reduce-her-big-bumbum-photo/,Vera Sidika Explains Why She Had To Undergo Surgery To Reduce Her Big ‘Bumbum’ (Photo),"October 05, 2022",https://www.ghafla.com/ke/wp-content/uploads/sites/4/2021/06/Vera-1.png,"Flamboyant socialite Vera Sidika has reduced her big behinds, which costed over Ksh 2 million, citing it’s because of health issues, which she has addressed via her Instagram.She penned a detailed message and calibrated her ‘Re-birth, adding that it has been the hardest phase of her life.The socialite continued to pen a shrewd piece of advice to her fans and wrote;Vera celebrated her new self in tandem with her birthday. She continued;Vera shared a photo of her new look, but not everyone is convinced that she has undergone surgery. Some take it as clout, others believe it’s true.What do you think about Vera’s new look? Yay or nay?"
http://www.ghafla.com/ke/,https://www.ghafla.com/ke/my-dad-chose-my-career-on-my-behalf-lilian-muli-reveals-she-never-wanted-to-do-journalism/,“My dad chose my career on my behalf” Lilian Muli reveals she never wanted to do journalism,"October 04, 2022",https://www.ghafla.com/ke/wp-content/uploads/sites/4/2022/10/20221004_152022-1.jpg,"Media personality and TV news anchor at Citizen TV Lilian Muli says jiurnalism was not her first choice of career after completing form 4. Back then she had always dreamt of following into her dad’s footsteps as a lawyer simply because she fancied his dressing that is….the white wig and gowns he stepped out in.According to Muli, having seen how her dad handles his cases made her more interested – which is why she knew one day make him proud by becoming the next lawyer in their family.Speaking during a recent interview – Ms Muli went on to add that by the time she was done with her A levels – she had participated in as many debates as possible, preparing for her lawyer studies but little did she know that her dad had other plans.Of course as a young lady who was hoping her parents would allow her to choose a career of her choice; Lilian says she had no option but follow her dad’s advise since he told her;Years later Ms Muli is grateful to her late dad who helped shape the person she is today…and having been in the game since 2005 – clearly she was stirred the right direction."
http://www.ghafla.com/ke/,https://www.ghafla.com/ke/trouble-in-paradise-for-comedian-nasra-and-husband-director-rashid/,"Trouble in paradise for comedian Nasra and husband, Director Rashid?","October 07, 2022",https://www.ghafla.com/ke/wp-content/uploads/sites/4/2021/04/7128CABC-05F4-42F6-ACC7-B24551F40B69.jpeg,"Comedian Nasra was recebtly trending after posting a Ksh 52k breakfast receipt she allegedly paid after spoiling herself. However the stunt backfired leaving Nasra looking like another celebrity living a fake life.Well a few days later she posted one of her photos looking all sharp in a lady’s suit but what caught my attention was the caption which read;So at this point im left wondering….wait…was she trying to prove a point to her man? I mean all women try to fake theyre living a good life after a break up, so could it be that Nasra borrowed Vera Sidika’s receipt for the same purpose?Okay, although saying her caption speaks about her current marital situation sounds far fetched…i want to say Nasra is giving the hints right, left and centre with the kind of music she is using on her posts.For instance theres one post where she used American singer Meghan Trainor’s hit song Like im gonna lose myself Then Sam Smiths Too good at Goodbyes…..and Okay….not being the only one who noticed, Nasra a few hours held a QnA where she kind of made it obvious that all was not well with hubby saying;"
http://www.ghafla.com/ke/,https://www.ghafla.com/ke/mungai-eve-to-take-legal-action-against-man-claiming-he-sponsored-her-lifestyle-before-the-fame-money/,Mungai Eve to take legal action against GSU officer claiming he sponsored her lifestyle before the fame & money,"October 06, 2022",https://www.ghafla.com/ke/wp-content/uploads/sites/4/2022/10/20221006_100134.jpg,"Mungai Eve says she has no option buy to sue a certain comtent creator who poses as a cop on TikTok and allegedly his latest post was mainly trageted at Mungai Eve….simply because he knew this would create good attention or rather numbers on his end.So it all started after the alleged cop shared a video exposing Mungai Eve for allegedly udinf and dumping him after her career picked; and she became the internet sensation. According to the guy, back then when he thought he was in a relationship with Mungai Eve – he would apparently cover all her bills and even buy lunch for her interviewees.Just when you think everyone is doing the most on social media to get more fans...look at Vera’s alleged flat booty…then Stevo Simple boy’s engagement etc…it’s all a joke.But as for tbe cop – I guess he over played himself by claiming he has receipts to support his allegations against Mungai Eve saying;And just like that he landed himself a lawsuit that Mungai Eve says will not drop considering the damage caused.My lawyer is handling the matter he has reached out to the guy and by today morning, he had pulled down the video and had also gone live saying he was sorry he was just clout chasing and you see the damage has been done and everyone is trying to believe it especially when you are a celebrity mimi sijawahi muona ata I have never come across his page. I think he was trying to get views."
http://www.ghafla.com/ke/,https://www.ghafla.com/ke/its-so-sad-pathetic-vera-sidika-reacts-to-body-trolls-after-getting-rid-of-silicon-booty/,“It’s so sad & pathetic” Vera Sidika reacts to body trolls after getting rid of silicon booty,"October 07, 2022",https://www.ghafla.com/ke/wp-content/uploads/sites/4/2022/10/20221007_161608.jpg,"Vera Sidika says she no longer has her signature booty following a few health risks on her side and now that she has a family of her own – she will not be risking her life for beauty or fame in the name of big bumbum.With the new revelation, netizens have since been discussing this on social media with a few applauding her for making a wise choice; while most continue to troll her for her new look…with some saying she now has figureless body.Well to be honest…the memes are tough and the comments just nasty considering she too is human….but I also guess this is why she got herself a therapist – because weuh the internet is not a safe place.Having seen some of the comments mocking her and the many content creators doing the same, Vera Sidika earlier today shared a post addressing the body shaming comments.She wrote;But then again – there are those who feel she brought this upon herself with the many lies she told about her booty. Just a year ago – Vera Sidika during a QnA post revealed her booty was natural; adding that she has had it since high-school. Oops.And knowing that the internet never forgets….the trolls keep coming – but hopefully with time they too shall forget this."
http://www.ghafla.com/ke/,https://www.ghafla.com/ke/back-like-i-never-left-bahati-makes-social-media-comeback-video/,‘Back Like I Never Left’- Bahati Makes Social Media Comeback (Video),"October 05, 2022",https://www.ghafla.com/ke/wp-content/uploads/sites/4/2021/09/Bahati-1.png,"Award winning singer Kelvin Kioko(Bahati) is finally back to social media after insinuating that he was not contented with losing Mathare MP seat. The singer got his fans bemused after he deleted all his social media postings from his Instagram account, with over 3.2 million followers.Most people speculated that he was undergoing depression after the loss, which he was highly hopeful of clinching. He spent a whooping Ksh 33 Million on his campaign.The sensational artist, who had been inactive on social media after losing the August polls revealed to his fans that he was facing family issues.Bahati informed his fans that his wife Diana Marua who has also been inactive on social media decided not to talk about the issues affecting their family.Read also; Still searching for Mr right: Stevo Simple Boy’s fiance spotted looking ‘yummy’ on dating siteJust like his wife stated before, Bahati was working on a project that would be rejuvenate his social media comeback.And after several weeks on inactivity, the singer has now made his comeback, not only with a new hairstyle, but with a banger dubbed ‘Mambo ya Mhesh”. "
http://www.ghafla.com/ke/,https://www.ghafla.com/ke/madini-classic-addresses-break-up-with-ex-girlfriend-pritty-vishy-on-her-21st-birthday/,Madini Classic Addresses Break-Up With Ex-Girlfriend Pritty Vishy On Her 21st Birthday,"October 04, 2022",https://www.ghafla.com/ke/wp-content/uploads/sites/4/2022/08/DA538C03-1497-4990-AB4C-64B6C24B877B.jpeg,"YouTuber and Stivo Simple Boy’s ex-girlfriend Pritty Vishy is once again single- and she has not been tardy about it. A few days go, she shared with her fans that she was no longer dating with Madini Classic; who was her most recent catch.In her statement, Vishy maintained that she was no longer in a relationship and declared her love for older men.While celebrating her 21st birthday, Vishy has penned to self an elating message and wrote;Not everyone is convinced with her age, but Madini celebrated her as he addressed their break-up story. He shared via an Instagram Q&A and wrote;"
http://www.ghafla.com/ke/,https://www.ghafla.com/ke/amber-ray-and-kennedy-rapudo-hint-on-getting-back-together-screenshot/,Amber Ray And Kennedy Rapudo Hint On Getting Back Together (Screenshot),"October 05, 2022",https://www.ghafla.com/ke/wp-content/uploads/sites/4/2022/07/Amber-Ray.png,"Flamboyant socialite Faith Makau(Amber Ray) might once again be in love after she was allegedly spotted with her ex-boyfriend monikered Kennedy Rapudo.About a month ago, Amber confirmed her split with the flashy businessman Kennedy Rapudo.Through her Instastories, Amber said the relationship was not working and she was no longer able to pretend that things were okay.The two lovebirds have been spotted together on several occasions, including going out and spending quality time together. Recently, Amber received a bouquet of flowers, alleged to be from Kennedy Rapudo. She shared a video speculated to be inside Rapudo’s car. Check screenshot below;Rapudo further led to speculations that he’s still in love with Amber after sharing on her Instagram;Amber is yet to give clear details on their alleged re-union."
http://www.ghafla.com/ke/,https://www.ghafla.com/ke/musician-patonee-hospitalised-in-critical-condition-family-appeals-for-medical-help/,"Musician Patonee hospitalised in critical condition, Family appeals for medical help","October 06, 2022",https://www.ghafla.com/ke/wp-content/uploads/sites/4/2022/10/Patonee.png,"Veteran Singer Patrick Gichuki Mwangi, popularly known as Patonee, is said to be in critical condition that has seen him admitted at the ICU since 1st October and his family now says the bill is growing at a rate of Sh 200k per day.Patonee who was once one of the biggest artists in Kenya is known for popular song “Talk to Me” featuring fellow musicians Big Pin and Amani among others but just like musicians from bacm then – he just disappeared from the music industry without notice.However having made good friends in the industry like Big Pin – the same friends have come out to support the musicians family by appealing for medical help.As seen on a post shared online by Big Pin he went on to open up about Patonee’s condition saying;Although the family hasn’t shared much on their son’s condition – fans and friends continue to spread word hoping Patonee will get the help needed."
http://www.ghafla.com/ke/,https://www.ghafla.com/ke/the-perfect-addition-to-our-family-ivy-namu-willis-raburu-gush-over-their-weeks-old-daughter/,‘The Perfect Addition To Our Family’-Ivy Namu & Willis Raburu Gush Over Their Weeks Old Daughter,"October 06, 2022",https://www.ghafla.com/ke/wp-content/uploads/sites/4/2022/10/willis-Raburu.png,"Media personality Willis Raburu and his fiancée Ivy Namu welcomed their second born late last month; and their relationship has been glued by their bundles of joy. After Raburu’s break-up with his ex Marya Prude, the media personality has evidently been contented with Ivy Namu; at least maybe for now.His divorce with Marya, according to Raburu, was a painful experience which he wishes no one gets through.Anyway, to celebrate their 2nd bundle of joy, the two sweethearts took to their social media to show gratitude. They poured their heart out and penned a sweet message;"
http://www.ghafla.com/ke/,https://www.ghafla.com/ke/lady-risper-advised-to-reduce-her-big-bum-like-vera-sidika-to-avoid-health-problems-she-responds-screenshot/,"Lady Risper Advised To Reduce Her Big Bum Like Vera Sidika To Avoid Health Complications, She Responds (Screenshot)","October 06, 2022",https://www.ghafla.com/ke/wp-content/uploads/sites/4/2022/10/verarisper.png,"Yesterday, Vera Sidika flabbergasted numerous fans after flaunting her reduced derriere. In what she termed ‘the re-birth on her socials, the socialite revealed that she had to remove her implants due to health risks, which she wasn’t ready to undergo.Vera’s big behind was admired by both genders, but turns out it was slowly diminishing her health. Maybe she would have conducted a recce before undergoing the procedure, considering the millions she had to splash to perform the procedure.Upon seeing Vera’s transformation, fans’ ambivalent reactions were imminent. And most of them visited pages of socialites who might have undergone plastic surgery to enhance their booties. One of them is former Nairobi Diaries thespian Lady Risper.According to former actress, most fans have been sending her messages admonishing her to follow suit and reduce her big booty. But the thespian maintained that her booty is natural and she doesn’t need to undergo surgery.The socialite has since deleted the post; an action which has raised eyebrows. Maybe the truth has been too harsh to bear; or maybe she’s not ready to converse on what her fans are admonishing her to do. "
http://www.ghafla.com/ke/,https://www.ghafla.com/ke/vera-sidika-claps-back-at-fans-criticizing-her-over-reverse-surgery-hoax-screenshot/,Vera Sidika Claps Back At Fans Criticizing Her Over Reverse Surgery Hoax (Screenshot),"October 08, 2022",https://www.ghafla.com/ke/wp-content/uploads/sites/4/2022/10/Sidika.png,"Vera Sidika is trending once again over her booty surgery prank. And we have to admit, the clout stunt caught us unawares. The fact that her husband Brown Mauzo also joined the surreptitiously orchestrated hoax made us believe her even more.Vera also shared a video which was believed to be for her reduction procedure, and shared a detailed narration of how it all went down. Turns out, it was all staged for her upcoming song.Read also; “No he is not stupid” Nasra forced to defend husband Rashid after revealing he left her for another womanA section of Vera’s loyal fans were rooting for her over her move to reduce her bo0ty. Some even claimed she looked exquisite with a smaller bo0ty. Truth is, we’re all used to her voluptuous physique, and for some, it was a feeling of relief that she actually didn’t do the surgery.After all the online colloquy, Vera had to defend herself from critics who denigrated her for chasing clout. She wrote on her Instagram;In support of Vera’s sentiments, comedian Oga Obinna posted on his Instagram to bash Vera’s critics; Watch Vera’s latest song below; "
http://www.ghafla.com/ke/,https://www.ghafla.com/ke/tiffany-muikamba-needs-to-stop-complaining-about-bensoul/,Tiffany Muikamba needs to stop complaining about Bensoul,"October 07, 2022",https://www.ghafla.com/ke/wp-content/uploads/sites/4/2022/07/Tiffany-Muikamba.jpg,"Tiffany Muikamba and Besoul’s love child is finally here, a healthy, bouncing daughter and though we thought this would be the end of her ranting, she doesn’t seem to be getting tired of that nonsense and she is sharing it for us to witness thinking she is doing something.She has finally given birth and surprise surprise (to absolutely no one), her baby daddy is not exactly a dedicated father for their love-child. He has not shown any intent to be a fixture in his bastard daughter’s life and somehow, we are still being dragged into the drama they are experiencing.When she gave birth to their daughter, Tiffany Muikamba was quick to run to social media to let us know that she is yet to receive any form of support from Bensoul even though he and his current woman marked the arrival of his daughter.And there is no clearer indication that the baby wasn’t wanted by her father. Yes what he did was moronic, cheating without wearing any form of protection but he never envisioned himself playing house with his paramour as he was still committed to his actual woman. She was nothing but a sidepiece who attempted to baby trap him.I am left wondering whether this girl doesn’t have friends in her life. No, not a mortley crew of cheerleaders and yes-men but actual friends who hold her accountable. If that is a stretch then how about aunties and a mother? Tiffany Muikamba doesn’t strike me as a woman who is intouch with reality and she doesn’t have anyone in her life that keeps her grounded.So what does that result in? A woman who has refused to come to grips with the fact she is never going to be anything more than a dirty little secret Bensoul is upset was exposed.Tiffany Muikamba has refused to accept the truth that her daughter is little more than an inconvenience for her father. But the sooner she listens and realises there is no one coming to save her, the better. Also, please stop telling us about all your frustrations. You chose that man and decided to carry his seed before he had committed to marrying you. That is entirely on you!For more thought-provoking opinion pieces, click here. And be sure to like our Instagram page."
http://www.ghafla.com/ke/,https://www.ghafla.com/ke/amber-ray-and-kennedy-rapudo-rekindle-their-love-after-short-relationship-break/,Amber Ray and Kennedy Rapudo rekindle their love after short relationship break,"October 07, 2022",https://www.ghafla.com/ke/wp-content/uploads/sites/4/2022/10/20221007_101959.jpg,"Amber Ray is back with her Luo boyfriend, Kennedy Rapudo a man we have started to believe has a huge effect on the kamba bae; and although there are some who are already predicting this wont end well….i can promise that Amber Ray is dead to all that.Well i cant also forget to mention that Jimal Rohosafi must really regret his relationship with Amber Ray now that she clearly seems to have moved on so quick….and thanks to her exiting his life – he no longer gets the attention he was after.Away from that, looks like Rapudo has finally found his way back to Amber Ray’s heart and unlike before – the fella has been spoiling mama Gavin with gifts and the latest – a vacation to the coast region where we also believe he (Rapudo) is attending a team building gig.For season two of their love, Amber Ray recently shared new photos coupled up with her bebe and from the caption – lets just say Amber really likes the idea of dating a man from Nyanza….i wonder why.Anyway as kamati ya roho chafu continues to hate to these two….and wale wa mtawachana tu keep a close eye, below are new photos to remind you why these two arent parting ways anytime soon."
